id;category_id;name;price
18248;4741;Uniqlo- 2016 New -áo chống nắng size L 01 Off White- 174502;450000
18249;4741;Uniqlo- 2016 New -áo chống nắng size L 42 Yellow- 163203;450000
18250;4741;Uniqlo- 2016 New -áo chống nắng size M42 Yellow- 163203;450000
18251;4741;Uniqlo- 2016 New -áo chống nắng size S42 Yellow- 163203;450000
18252;4741;Uniqlo- 2016 New - áo chống nắng size L61 Blue-174502;450000
18253;4741;Uniqlo- 2016 New -áo chống nắng size M 02 light Grey-163203;450000
18254;4741;Uniqlo- 2016 New -áo chống nắng size S 02 light Grey-163203;450000
18255;4741;Uniqlo- 2016 New -áo chống nắng size L 61 Blue-163203;450000
18256;4741;Uniqlo- 2016 New -áo chống nắng size L 02 Light Grey-163203;450000
18257;4727;Uniqlo- 2016 New -áo chống nắng sizeM 64 Blue-163203;450000
18258;4741;Uniqlo- 2016 New - áo chống nắng sizeL 64 Blue-163203;450000
18259;4741;Uniqlo- 2016 New -áo chống nắng sizeM 12 Pink-163203;450000
18260;4741;Uniqlo- 2016 New - áo chống nắng size L 10 Pink-165537;450000
18261;4741;Uniqlo- 2016 New -áo chống nắng size S 69 Navy- 163203;450000
18262;4727;Uniqlo- 2016 New - áo chống nắng size M 12 Pink- 174502;450000
18263;4741;Uniqlo- 2016 New - áo chống nắng size L 12 Pink- 174502;450000
18264;4741;Uniqlo- 2016 New - áo chống nắng size S 12 Pink- 174502;450000
18265;4741;Uniqlo- 2016 New -áo chống nắng sizeM 53 Green -163203;450000
18266;4741;Uniqlo- 2016 New -áo chống nắng sizeS 53 Green -163203;450000
18267;4741;Uniqlo- 2016 New -áo chống nắng size M 61 Blue -163203;450000
18268;4741;Uniqlo- 2016 New -áo chống nắng size S 61 Blue -163203;450000
18269;4741;Uniqlo- 2016 New - áo chống nắng size S 61 Blue -174502;450000
18270;4741;Uniqlo- 2016 New - áo chống nắng size M 61 Blue -174502;450000
18271;4741;Uniqlo- 2016 New -áo chống nắng sizeS 12 Pink-163203;450000
18272;4720;GUNZE- Tất SP 802 LL 389;120000
18273;4720;GUNZE- Tất SP 807 ML 389;120000
18274;4720;GUNZE- Tất SB 910 LL 694;205000
18275;4720;GUNZE- Tất SB 910 LL 027;205000
18276;4720;GUNZE- Tất SB 910 ML 389;205000
18277;4720;GUNZE- Tất SB 910 ML 027;205000
18278;4720;GUNZE- Tất SB 910 ML 694;205000
18279;4720;GUNZE- Tất SB 807 LL 389;120000
18280;4558;PIGEON- Bình sữa nhựa cổ rộng màu vàng 160ml 00314;357000
18281;4558;PIGEON- Bình sữa nhựa cổ rộng màu vàng 240ml 00315;378000
18282;4479;LION- Lăn khử mùi diệt khuẩn BAN Premium 40ml;225000
18283;4479;LION- Lăn khử mùi diệt khuẩn BAN hương xà phòng 40ml;175000
18284;4479;LION- Lăn khử mùi diệt khuẩn BAN không mùi 30ml FOR MEN;168000
18285;4416;KAI- Khuôn cuộn sushi màu xanh;137000
18286;4376;KAO- Nước rửa bát Kyukyuto hương hoa cúc 240ml;74000
18287;4380;KAO- Xịt Khử mùi vệ sinh Risesshu EX Plus không mùi 360ml;183000
18288;4380;KAO- Xịt khử mùi vệ sinh EX PLUS 360ml;152000
18289;4380;KAO- Xịt khử mùi vệ sinh Riresshu EX hương hoa 370 ml.;183000
18290;4380;KAO- Xịt khử mùi vệ sinh Risesshu EX hương hoa hồng 370ml;183000
18291;4373;KAO- Nước xả đậm đặc Humming Fine hương xà phòng 570ml;189000
18292;4479;KAO- Lăn khử mùi 38ml;205000
18293;4479;KAO- Lăn khử mùi 15g;195000
18294;4454;SHISEIDO- Sữa rửa mặt Perfect Whip 120g;155000
18295;4565;PIGEON- Bộ bát Mickey & Friend    ;529000
18296;4741;KIRIN- Trà xanh 2L;120000
18297;4741;Asahi- Trà sữa Rokujou 2L;95000
18298;4741;Suntory- Trà chanh 2L;88000
18299;4741;Asahi- Trà lúa Juuroku 2L;95000
18300;4741;Asahi- Trà Ô Long cao cấp 2L;95000
18301;4741;Kirin- Hồng trà Gogo 1.5L;88000
18302;4741;Suntory- Trà Ô Long 2L;88000
18303;76;Khăn lót bục sauna (hotel) Sản phẩm ko sử dụng;450000
18304;76;TOTO-Bộ vòi sen nhà tắm t11 (hotel) Sản phẩm ko sử dụng;6000000
18305;76;NITORI- Ghế tắm (hotel) Sản phẩm ko sử dụng;650000
18306;76;NITORI- Chậu nhựa (hotel) Sản phẩm ko sử dụng;75000
18307;76;NITORI- Gáo nhựa (hotel) Sản phẩm ko sử dụng;75000
18308;76;NITORI- Chai đựng dầu gội & sữa tắm (hotel) Sản phẩm ko sử dụng;110000
18309;76;SINCOL- Nẹp chân tường (hotel) Sản phẩm ko sử dụng;1200000
18310;76;Rèm phòng tắm Nam (hotel) Sản phẩm ko sử dụng;8125000
18311;76;Rèm phòng tắm Nữ (hotel) Sản phẩm ko sử dụng;6500000
18312;4741;Thanh thép 70-120cm;0
18313;4741;Thanh thép 120-200cm;0
18314;4741;Dụng cụ mài gừng và củ cải;135000
18315;4741;Dao phết bơ;75000
18316;4575;SEASTAR- Máy hút nước mũi bằng điện S-302;780000
18317;4555;Seastar- Bột dinh dưỡng Rau củ quả hương sữa dâu 120g;260000
18318;4554;Seastar- Bột dinh dưỡng Rau củ quả hương sữa chuối 120g;260000
18319;4741;Khay nhựa để card;50000
18320;4476;GRAPHICO- Kem chống nắng Skin Peace 80g cho mẹ và bé (SPF 35 PA+++);210000
18321;4331;MARUTO - Bánh Cheese Cake;179000
18322;4380;KAO- Xịt khử mùi hương hoa cúc 370ml;183000
18323;4406;INOMATA- Set thìa dĩa nhựa cho bé;40000
18324;4407;INOMATA- Cốc 2 quai cho bé #7.3cm màu vàng;37000
18325;4441;INOMATA- Cốc 2 quai cho bé #7.3cm màu xanh;37000
18326;4441;INOMATA- Cốc 2 quai cho bé #7.3cm màu hồng;37000
18327;4565;INOMATA- Bát ăn cho bé #10.4 màu vàng;35000
18328;4447;INOMATA- Bát ăn cho bé #10.4 màu xanh;35000
18329;4447;INOMATA- Bát ăn cho bé #10.4 màu hồng;35000
18330;4565;INOMATA- Bát ăn cho bé #14.3 màu vàng;35000
18331;4447;INOMATA- Bát ăn cho bé #14.3 màu hồng;35000
18332;4741;KAI- Bấm móng tay Miffy;120000
18333;4714;LECIEN-áo ngực 15WFB698 màu Lavender C75-1602260275;300000
18334;4714;LECIEN-áo ngực 16SFB138 màu da vani size B75-1607590175;300000
18335;4714;LECIEN-áo ngực 16SFB007 màu xanh cobalt size B75 -1608770175;480000
18336;4714;LECIEN-áo ngực 16SFB137 màu xanh đen size B75-1607370175;380000
18337;4714;LECIEN-áo ngực 16SFB005 màu vàng chanh size C70-1613590270;380000
18338;4714;LECIEN-áo ngực 16SFB005 màu vàng chanh size B75-1613590175;380000
18339;4714;LECIEN-áo ngực 16SFB005 màu vàng chanh C75-1613590275;380000
18340;4714;LECIEN-áo ngực 16SFB005 màu vàng chanh size B70-1613590170;380000
18341;4714;LECIEN-áo ngực 16SFB005 màu hoa cà size C70-1613570270;380000
18342;4714;LECIEN-áo ngực 16SFB005 màu hoa cà size B75-1613570175;380000
18343;4714;LECIEN-áo ngực 16SFB005 màu hoa cà size B70-1613570170;380000
18344;4714;LECIEN-áo ngực 16SFB005 màu hoa cà C75-1613570275;380000
18345;4714;LECIEN-áo ngực 16SFB137 màu xanh tím than size C70-1607370270;380000
18346;4714;LECIEN-áo ngực 16SFB137 màu xanh tím than C75-1607370275;380000
18347;4741;LECIEN-áo ngực 16SFB139 màu trà C75-1607720275;320000
18348;4714;LECIEN-áo ngực 16SFB138 màu hồng size B75-1607550175;320000
18349;4714;LECIEN-áo ngực 16SFB139 màu tím C75-1607770275;320000
18350;4714;LECIEN-áo ngực 15WFB698 màu Lavender size C70-1602260270;320000
18351;4714;LECIEN-áo ngực 14WFB590 màu nâu size B70-1243410170;210000
18352;4714;LECIEN-áo ngực 16SFB138 màu xanh nhạt C75-1607570275;300000
18353;4714;LECIEN-áo ngực 16SFB007 màu xanh cobalt size B70-1608770170;480000
18354;4714;LECIEN-áo ngực 15WFB810 màu nâu size B70-1604940170;390000
18355;4714;LECIEN-áo ngực 16SFB137 màu trắng size A70-1607300070;380000
18356;4714;LECIEN-áo ngực 16SFB137 màu xanh đen size A70-1607370070;380000
18357;4714;LECIEN-áo ngực 16SFB137 màu be cam ren cánh bướm size B70-1607330170;380000
18358;4741;LECIEN-áo ngực 15WFB810 màu tím nâu C75-1604940275;380000
18359;4714;LECIEN-áo ngực 16SFB005 màu vàng tím size B70-1613560170;380000
18360;4714;LECIEN-áo ngực 16SFB005 màu vàng tím C75-1613560275;380000
18361;4714;LECIEN-áo ngực 16SFB005 màu vàng tím size C70-1613560270;380000
18362;4714;LECIEN-áo ngực 16SFB005 màu vàng tím C75-1613560275;380000
18363;4714;LECIEN-áo ngực 16SFB138 màu trắng C75-1607590275;300000
18364;4714;LECIEN-áo ngực 16SFB138 màu nude size B75-1607720175;300000
18365;4714;LECIEN-áo ngực 16SFB137 màu trắng size B75-1607300175;380000
18366;4714;LECIEN-áo ngực 16SFB137 màu trắng size A75-1607300075;380000
18367;4714;LECIEN-áo ngực 16SFB137 màu trắng size B70-1607300170;380000
18368;4714;LECIEN-áo ngực 16SFB139 màu tím size B75-1607770175;300000
18369;4741;LECIEN-áo ngực 14SFB283 trẻ em màu xám size 160-626602011;250000
18370;4741;LECIEN-áo ngực 14SFB284 trẻ em màu trắng size 150-626610010;250000
18371;4741;LECIEN-áo ngực trẻ em màu trắng xanh size 150-626602010;250000
18372;4714;LECIEN-áo ngực 16SFB138 màu xanh nhạt size B70-1607570170;300000
18373;4714;LECIEN-áo ngực 16SFB138 màu xanh nhạt size B75-1607570175;300000
18374;4714;LECIEN-áo ngực 16SFB138 màu hồng size B70-1607550170;300000
18375;4714;LECIEN-áo ngực 16SFB007 màu vani size B70-1608790170;480000
18376;4714;LECIEN-áo ngực 16SFB137 màu xanh size B70-1607370170;380000
18377;4714;LECIEN-áo ngực 16SFB137 màu xanh size A75-1607370075;380000
18378;4714;LECIEN-áo ngực 16SFB137 màu be cam size A70-1607330070;380000
18379;4741;LECIEN-áo ngực 15WFB810 màu xanh tím C75-1604970275;380000
18380;4714;LECIEN-áo ngực 16SFB137 màu be cam size B75-1607330175;380000
18381;4741;LECIEN-áo ngực 15WFB810 màu tím size C70-1604940270;380000
18382;4714;LECIEN-áo ngực 15WFB810 màu tím size B75-1604940175;390000
18383;4714;LECIEN-áo ngực 15WFB810 màu xanh tím size B75-1604970175;380000
18384;4714;LECIEN-áo ngực 16SFB137 màu trắng size C70-1607300270;380000
18385;4714;LECIEN-áo ngực 15WFB810 màu be C75-1604920275;390000
18386;4714;LECIEN-áo ngực 15WFB810 màu be size B70-1604920170;390000
18387;4714;LECIEN-áo ngực 15WFB790 zen xanh tím than size L-1604570012;300000
18388;4741;LECIEN-áo ngực 15WFB790 zen xanh tím than M-1604570011;300000
18389;4714;LECIEN-áo ngực 16SFB138 màu xanh nhạt size C70-1607570270;300000
18390;4714;LECIEN-áo ngực 16SFB137 màu be cam C75-1607330275;380000
18391;4714;LECIEN-áo ngực 16SFB138 màu hồng size C70-1607550270;300000
18392;4714;LECIEN-áo ngực 16SFB138 màu da vani size B70-1607590170;300000
18393;4714;LECIEN-áo ngực 16SFB138 màu hồng C75-1607550275;300000
18394;4714;LECIEN-áo ngực 16SFB137 màu trắng C75-1607300275;380000
18395;4714;LECIEN-áo ngực 15WFB810 màu be size C70-1604920270;390000
18396;4714;LECIEN-áo ngực 15WFB810 màu xanh size C70-1604970270;380000
18397;4714;LECIEN-áo ngực 16SFB137 màu be cam size A75-1607330075;380000
18398;4714;LECIEN-áo ngực 15WFB810 màu xanh tím size B70-1604970170;380000
18399;4741;LECIEN-áo ngực 14SFB283 trẻ em màu xanh size 140-626602009;250000
18400;4741;LECIEN-áo ngực 14SFB284 trẻ em màu trắng size 140-626610009;250000
18401;4741;LECIEN-áo ngực 14WFB590 màu vàng nâu size A75-1243410075;210000
18402;4741;LECIEN-áo ngực 14WFB590 màu vàng nâu size A70-1243410070;210000
18403;4714;LECIEN-áo ngực 16SFB007 màu xanh cobalt C75-1608770275;480000
18404;4714;LECIEN-áo ngực 16SFB007màu Hồng Cradle size C70-1608750270;480000
18405;4714;LECIEN-áo ngực 16SFB007màu Hồng Cradle B75-1608750175;480000
18406;4714;LECIEN-áo ngực 16SFB007màu Hồng Cradle size B70 - 1608750170;480000
18407;4714;LECIEN-áo ngực 16SFB007 màu vani size B75-1608790175;480000
18408;4714;LECIEN-áo ngực 16SFB007màu Hồng Cradle C75-1608750275;480000
18409;4714;LECIEN-áo ngực 16SFB137 màu be cam size C70-1607330270;380000
18410;4714;LECIEN-áo ngực 16SFB007 màu vani size C70-1608790270;480000
18411;4714;LECIEN-áo ngực 16SFB007 màu vani C75-1608790275;480000
18412;4714;LECIEN-áo ngực 16SFB007 màu xanh cobalt size C70-1608770270;480000
18413;4714;LECIEN-áo ngực 15WFB810 màu be size B75-1604920175;390000
18414;4741;LECIEN-áo ngực màu tím size M-891049-PU;400000
18415;4741;LECIEN-áo ngực màu tím size L-891049-PU;400000
18416;4715;LECIEN-Quần chíp 16SFY158 màu xanh đen size M-1607470001;220000
18417;4715;LECIEN-Quần chip 15WFYA47 màu be M-1605020001;230000
18418;4715;LECIEN-Quần chíp 16SFY158 màu trắng size L-1607400002;220000
18419;4715;LECIEN- Quần lót Super fit - Size L màu be 20 (LC1681) -1605020002;230000
18420;4715;LECIEN- Quần lót Super fit - Size M màu đỏ booc-đô 40 (LC7333) -1605040001;230000
18421;4715;LECIEN-Quần chíp 16SFY158 màu cam size L-1607430002;220000
18422;4715;LECIEN-Quần chíp 16SFY159 màu xanh nhạt M-1607670001;180000
18423;4715;LECIEN-Quần chíp 16SFY158 màu trắng M-1607400001;220000
18424;4715;LECIEN-Quần chíp 16SFY006 màu vàng chanh M-1613690001;220000
18425;4741;LECIEN-Quần chíp 16SFY006 màu vàng chanh size L-1613690002;220000
18426;4741;LECIEN-Quần chíp 16SFY006 màu tím size L-1613660002;220000
18427;4741;LECIEN-Quần chíp 16SFY006 màu xanh nhạt size L-1613670002;220000
18428;4715;LECIEN-Quần chíp SL148 màu tím size M-1613660001;220000
18429;4715;LECIEN-Quần chíp SL148 màu xanh M-1613670001;220000
18430;4741;LECIEN-Quần chíp không viền 10SFY221 màu tím M-753213011;180000
18431;4741;LECIEN-Quần chíp không viền 10SFY221 màu tím size L-753213012;180000
18432;4741;LECIEN-Quần chíp 16SFY008 màu hồng cradsize L-1608850002;250000
18433;4715;LECIEN-Quần chíp 16SFY008 màu xanh tím than M-1608870001;250000
18434;4715;LECIEN-Quần chíp 16SFY008 màu vani M-1608890001;250000
18435;4715;LECIEN-Quần chíp 16SFY159 màu hồng M-1607650001;180000
18436;4741;LECIEN-Quần chíp 16SFY158 màu xanh đen size L-1607470002;220000
18437;4715;LECIEN-Quần chíp 15WFY443 màu Lavender M-1602360001;180000
18438;4715;LECIEN-Quần chíp 16SFY008 màu vani size L-1608890002;250000
18439;4715;LECIEN-Quần chíp 16SFY008 màu hồng cradle M-1608850001;250000
18440;4715;LECIEN- Quần lót Super fit - Size L màu đỏ booc-đô 40 (LC7333) -1605040002;230000
18441;4715;LECIEN-Quần chíp 16SFY158 màu trắng M-1607430001;220000
18442;4741;LECIEN-Quần chíp 16SFY008 màu xanh cobalt L-1608870002;250000
18443;4715;LECIEN-Quần chip 15WFYA47 màu xanh tím M-1605070001;220000
18444;4741;LECIEN-Quần chip 15WFYA47 màu xanh tím L-1605070002;220000
18445;4578;Tateishi Harumido- Miếng dán đuổi côn trùng 24 miếng;135000
18446;4385;Tateishi Harumido- Thuốc diệt kiến 12 cái;130000
18447;4385;TATEISHI HARUMIDO- Bẫy ruồi;120000
18448;4564;PIGEON-Đũa tập ăn cho bé mầu xanh;210000
18449;4564;PIGEON-Đũa tập ăn cho bé mầu hồng;210000
18450;4565;INOMATA- Bát ăn cho bé #14.3 màu xanh;35000
18451;4396;INOMATA- Bát ăn Folio13.1x13.1x3.2 màu hồng;32000
18452;4441;INOMATA- Bát ăn Folio13.1x13.1x3.2 màu xanh lá;32000
18453;4396;INOMATA- Bát ăn Folio13.1x13.1x3.2 màu xanh ngọc;32000
18454;4441;INOMATA- Bát ăn Folio 17x17x3.6 màu hồng;37000
18455;4441;INOMATA- Bát ăn Folio 17x17x3.6 màu xanh lá;37000
18456;4396;INOMATA- Bát ăn Folio 17x17x3.6 màu xanh ngọc;37000
18457;4741;MAZAZU- Xịt chống côn trùng 200ml;155000
18458;4741;FUMAKILLA- Bẫy gián 18 cái;120000
18459;4725;BODY TOUCHNESS- Găng tay chống UV;135000
18460;4725;BODY TOUCHNESS- Găng tay chống UV 2;135000
18461;4308;NISSIN - Ngũ cốc trái cây(500g);177000
18462;4308;NISSIN - Ngũ cốc vị đậu nành (500g);168000
18463;4310;WAKODO- Matcha trà sữa 55g;145000
18464;4287;WINGACE- Mỳ ống hình gấu 90g;55000
18465;4289;MARUMIRA- Gia vị rắc cơm thủy thủ mặt trăng 50g ( 20 gói nhỏ );70000
18466;4554;KEWPIE- C76 Món tráng miệng vị đào& táo (7 tháng);42000
18467;4554;KEWPIE- C50 Món tráng miệng vị đào & nho (5 tháng);40000
18468;4554;KEWPIE- C556 Món tráng miệng vị cà chua & táo (5 tháng);40000
18469;4308;NISSIN- Ngũ cốc 200g ( pha cùng sữa);135000
18470;4741;TOKURA-Chiếu 88cm x 175cm;250000
18471;4429;FUJIMI-Tấm chắn ô tô size L;158000
18472;4429;FUJIMI-Tấm chắn ô tô size M NEW;137000
18473;4693;YUNOS- Khăn làm mát cơ thể hương Citrus 20 tờ;48000
18474;4693;YUNOS- Khăn làm mát cơ thể hương xà bông 20 tờ;48000
18475;4578;TATEISHI HARUMIDO- Xịt chống côn trùng hương cam 200ml;155000
18476;4387;FUMAKILLA- Bẫy gián 16 cái;120000
18477;4385;Tateishi Harumido- Bẫy ruồi NEW;225000
18478;4737;IKARI- Kính bơi trẻ em màu xanh AG-268;126000
18479;4737;IKARI- Kính bơi trẻ em màu hồng AG-268;126000
18480;4737;IKARI- Kính bơi  màu xanh AG-271 size trẻ em và người lớn;105000
18481;4741;IKARI- Kính bơi màu đen AG-271 size  trẻ em và người lớn;126000
18482;4737;IKARI- Kính bơi trẻ em màu hồng AG-271;126000
18483;4741;SELF- Ô trẻ em màu xanh lá 19275;155000
18484;4427;SELF- Ô trẻ em màu cam 19268;155000
18485;4427;SELF- Ô trẻ em màu đen 19274;155000
18486;76;SELF- Ô trẻ em màu nâu 19270 Sản phẩm ko sử dụng;155000
18487;4427;SELF- Ô trẻ em màu xanh 19269;155000
18488;4390;SELF- Tấm chắn côn trùng cho xe đẩy;310000
18489;4725;OTAFUKU- Găng tay chống tay UV-2741;300000
18490;4725;OTAFUKU- Găng tay chống tay UV-2321;260000
18491;4741;OTAFUKU- Găng tay chống tay UV-2221;180000
18492;4399;Thảm nhà tắm  45cm x 60cm;85000
18493;4397;Thảm nhà bếp 45cm x 120cm;155000
18494;4741;Bộ yukata bé gái size 90;310000
18495;4741;Bộ yukata bé gái size 95;310000
18496;4741;Bộ yukata bé trai size 90;310000
18497;4741;Bộ yukata bé trai size 95;310000
18498;4394;KOKUBO- Kẹp phơi quần áo màu xanh và trắng (16 cái);30000
18499;4396;KOKUBO- Khay làm đá 13 ngăn;35000
18500;4396;KOKUBO- Khay làm đá 8 ngăn;35000
18501;4396;KOKUBO- Khay làm đá có hộp đựng 12 ngăn;40000
18502;4441;KOKUBO- Khay làm đá có hộp đựng 8 ngăn;40000
18503;4411;YAMADA KAGAKU- Khay trữ thức ăn 23ml&40ml;45000
18504;4411;YAMADA KAGAKU- Khay trữ thức ăn 40ml&90ml;45000
18505;4411;YAMADA KAGAKU- Khay trữ thức ăn ( 7 ngăn );47000
18506;4410;YAMADA KAGAKU- Khay trữ thức ăn 2way;45000
18507;4714;Lecien- áo lót 14WFB591 màu đen 1243520070-A70;210000
18508;4741;Lecien- áo lót 14WFB591 màu đen 1243520270-C70;210000
18509;4741;Lecien- áo lót 14WFB591 màu vàng nâu 1243510070-A70;210000
18510;4741;Lecien- áo lót 14WFB591 màu vàng nâu 1243510075-A75;210000
18511;4741;Lecien- áo lót 14WFB591 màu đen 1243520075-A75;210000
18512;4714;Lecien- áo lót 14WFB590 màu đen 1243420175-B75;210000
18513;4741;Lecien- áo lót 14WFB590 màu đen 1243420275-C75;210000
18514;4741;Lecien- áo lót 14WFB591 màu đen 1243520175-B75;210000
18515;4741;Lecien- áo lót 14WFB590 màu đen 1243420170-B70;210000
18516;4714;Lecien- áo lót 14WFB590 màu đen 1243420075-A75;210000
18517;4714;Lecien- áo lót 14WFB590 màu vàng nâu 1243410270-C70;210000
18518;4741;Lecien- áo lót 14WFB590 màu đen 1243420270-C70;210000
18519;4741;Lecien- áo lót 14WFB590 màu vàng nâu 1243410275-C75;210000
18520;4714;Lecien- áo lót 14WFB590 màu vàng nâu 1243410175-B75;210000
18521;4714;Lecien- áo lót 14WFB591 màu đen 1243520275-C75;210000
18524;76;Manga (HOTEL) Sản phẩm ko sử dụng;52000
18525;76;Giá truyện tranh (HOTEL) Sản phẩm ko sử dụng;700000
18526;142;Bộ cốc gốm (HOTEL);2800000
18527;142;Bộ cốc gốm (HOTEL);4000000
18528;4741;Bánh Dorayaki truyền thống 11 cái;85000
18529;4291;GLICO- Cari bò sốt kiểu Âu 170g;37000
18530;4291;GLICO- Cari bò sốt cay kiểu ấn Độ 170g;35000
18531;4291;GLICO- Cari gà sốt cay 170g;38000
18532;4291;GLICO- Cari vị gà cay 170g;38000
18533;4441;CRECIA- Set 6 gói giấy ăn Klenex (20 tờ 6 gói);47000
18534;4362;CRECIA- Set 15 gói giấy ăn Klenex (20 tờ 15 gói);69000
18535;4362;CRECIA- Set 5 hộp giấy ăn Klenex-Aquaveil (360 tờ 5 gói);214000
18536;4362;CRECIA- Set 3 hộp giấy ăn Klenex-Aquaveil (360 tờ 3 gói);158000
18537;4362;CRECIA- Set 3 hộp giấy ăn mềm Klenex (320 tờ 3 gói);151000
18538;4362;CRECIA- Set 5 hộp giấy ăn Scottie-Flowerbox (320 tờ 5 gói) (hương hoa);100000
18539;4362;CRECIA- Set 5 hộp giấy ăn mềm Klenex (320 tờ 5 gói);214000
18540;4365;CRECIA- Set 12 cuộn giấy vệ sinh Klenex (giấy đơn);208000
18541;4365;CRECIA- Set 12 cuộn giấy vệ sinh Klenex (giấy đôi);173000
18542;4365;CRECIA- Set 12 cuộn giấy vệ sinh Scottie (giấy đôi);152000
18543;4365;CRECIA- Set 6 cuộn giấy vệ sinh Scottie (giấy đôi);189000
18544;1612;CRECIA- Bỉm quần người lớn Active size M20;399000
18545;1612;CRECIA- Bỉm quần người lớn Active size L18;399000
18546;4453;PURE VIVI- Lotion tẩy trang 500ml;390000
18547;4741;Bánh KM;0
18548;4579;PIGEON- Nước giặt tẩy rửa quần áo trẻ sơ sinh 600ml;141000
18549;4555;PIGEON- Nước táo bổ sung Ion điện giải 125ml (3 hộp/lốc );72000
18550;4400;YAMADA KAGAKU- Thanh phơi di động màu xanh;37000
18551;4400;YAMADA KAGAKU- Giá để xà bông màu xanh;25000
18552;4396;YAMADA KAGAKU-Khay đựng xà phòng mầu xanh ngọc;25000
18553;4577;Seastar- Bàn chải đánh răng tự động cho trẻ em màu xanh;350000
18554;4577;Seastar- Bàn chải đánh răng tự động cho trẻ em màu hồng;350000
18555;4585;SEASTAR- Viên uống bổ sung canxi cho trẻ em Happy Plus 90 viên;235000
18556;4585;Seastar- Viên uống bổ sung DHA cho trẻ em Happy Plus 60 viên;450000
18557;4577;Seastar- Đầu bàn chải thay thế Bàn chải đánh răng tự động cho trẻ em 2 cái;105000
18558;4741;UNIQLO-áo chống nắng AIRISM 00 White size L - 134855;450000
18559;4741;UNIQLO-áo chống nắng AIRISM 00 White size M-134855;450000
18560;4741;UNIQLO-áo chống nắng AIRISM 00 White size S - 134855;450000
18561;4741;Uniqlo- 2016 New -áo chống nắng size S 64 Blue- 163203;450000
18562;4741;Uniqlo- 2016 New -áo chống nắng size XL 63 Blue- 163203;450000
18563;4741;Uniqlo- 2016 New -áo chống nắng size XL 02 light Grey-163203;450000
18564;4741;Uniqlo- 2016 New -áo chống nắng size XL 69 Navy- 163204;450000
18565;4741;Uniqlo- 2016 New -áo chống nắng size M 69 Navy-165537;450000
18566;4741;Uniqlo- 2016 New -áo chống nắng size S 69 Navy-165537;450000
18567;4741;Uniqlo- 2016 New -áo chống nắng size XL 69 Navy-165537;450000
18568;4741;Uniqlo- 2016 New -áo chống nắng size XL 01 Off White- 174502;450000
18569;4741;Uniqlo- 2016 New -áo chống nắng size XL 69 Navy- 174502;450000
18570;4727;UNIQLO-áo chống nắng AIRISM 03 Gray size L-164466;450000
18571;4727;UNIQLO-áo chống nắng AIRISM 03 Gray size M-164466;410000
18572;4741;UNIQLO-áo chống nắng AIRISM 24 Orange size L-164466;450000
18573;4741;UNIQLO-áo chống nắng AIRISM 24 Orange size S-164466;450000
18574;4741;UNIQLO-áo chống nắng AIRISM 69 Navy size M-164466;450000
18575;4727;UNIQLO-áo chống nắng AIRISM 09 Black size XL-164466;410000
18576;4741;UNIQLO-áo chống nắng AIRISM 09 Black size L-164466;450000
18577;4741;UNIQLO-áo chống nắng AIRISM 09 Black size M-164466;450000
18578;4741;UNIQLO-áo chống nắng AIRISM 09 Black size S-164466;450000
18579;4727;UNIQLO-áo chống nắng AIRISM 03 Gray size XL-164466;410000
18580;4741;UNIQLO-áo chống nắng AIRISM 69 Navy size S-164466;450000
18581;4741;UNIQLO-áo chống nắng AIRISM 67 Blue size XL-164466;450000
18582;4741;UNIQLO-áo chống nắng AIRISM 67 Blue size L-164466;450000
18583;4741;UNIQLO-áo chống nắng AIRISM 67 Blue size M-164466;450000
18584;4741;UNIQLO-áo chống nắng AIRISM 67 Blue size S-164466;450000
18585;4727;UNIQLO-áo chống nắng AIRISM 61 Blue size XL-164466;410000
18586;4741;UNIQLO-áo chống nắng AIRISM 24 Orange size XL-164466;450000
18587;4727;UNIQLO-áo chống nắng AIRISM 69 Navy size XL-164466;410000
18588;4727;UNIQLO-áo chống nắng AIRISM 69 Navy size L-164466;410000
18589;4727;UNIQLO-áo chống nắng AIRISM 10 Pink size XL-164466;410000
18590;4741;Kirin Myers Rum;167980.5
18591;4344;KIRIN- Trà sữa 500ml;55000
18592;4344;KIRIN- Trà sữa 280ml;40000
18593;4741;KIRIN- Nước táo 470ml;55000
18594;4344;KIRIN- Trà chanh 500ml;55000
18595;4344;KIRIN- Trà chanh 280ml;40000
18596;4293;AJINOMOTO-Cháo cá hồi ăn liền 250g;80000
18597;4313;AJINOMOTO- Sốt Mayonise 600g;130000
18598;4344;KIRIN- Trà sữa 500ml;55000
18599;4293;KEWPIE- Cháo cá hồi 200g ;85000
18600;4293;KEWPIE- Cháo vị sò 200g;85000
18601;4293;KEWPIE- Cháo vị bò 200g ;85000
18602;4413;THERMOS-Nồi ủ 3.0 L;3050000
18603;4343;KIRIN-Nước táo 470ml;55000
18604;4741;Uniqlo- 2016 New -áo chống nắng size L 69 Navy-165537;450000
18605;4476;KANEBO- Kem BB Beige Natural;390000
18606;4476;KANEBO- Kem trang điểm Skincare BB (UV) 50g;390000
18607;4741;SNOW- Phô mai MeguMilk cho trẻ từ 1 tuổi 72g;60000
18608;4741;SNOW- Phô mai vị cà chua cho trẻ từ 1 tuổi 72g;60000
18609;4741;JET- Sạc điện thoại AC100~240v ( mục hàng khách sạn );90000000
18610;4741;MOCREO- ổ chia phích căm S000DBGYT7 ( mục hàng khách sạn );90000000
